id_open,name_open,region_open,town_open,add_open,place_id,f_name,rate,comm,types,address,lng,lat,business_status
C3_376430000A_000034,老賊壽司,桃園市,桃園區,桃園市330桃園區中正路328號,ChIJXwb1Kf4eaDQRG05sWy1vobo,老賊壽司,4.3,5974,"['restaurant', 'point_of_interest', 'food', 'establishment']",330台灣桃園市桃園區中正路328號,121.3092407,24.9979175,OPERATIONAL
C3_376430000A_000045,灶腳小館,桃園市,桃園區,桃園市330桃園區大興路218號,ChIJo4GzY0weaDQRXuZCaV5BVMc,灶腳小館,4.3,1915,"['restaurant', 'point_of_interest', 'food', 'establishment']",330台灣桃園市桃園區大興路218號,121.3130027,25.0160734,OPERATIONAL
C3_376430000A_000056,金河冬粉丸,桃園市,桃園區,桃園市330桃園區復興路342號,ChIJr3VPHR0faDQR6pJHViW96L8,金河冬粉丸,3.9,1243,"['store', 'food', 'point_of_interest', 'establishment']",330台灣桃園市桃園區復興路342號,121.3054265,24.9893748,OPERATIONAL
C3_376430000A_000071,元發飲食店,桃園市,復興區,桃園市336復興區澤仁里中山路13之1號,ChIJu-QjudMWaDQRH7yFvP3NkEY,元發飲食店,4.3,43,"['restaurant', 'point_of_interest', 'food', 'establishment']",336台灣桃園市復興區中山路13-1號,121.3502569,24.8145824,OPERATIONAL
C3_376430000A_000071,元發飲食店,桃園市,復興區,桃園市336復興區澤仁里中山路13之1號,ChIJc71x_NQWaDQR0Gwh_ynR2KY,源元發飲食店,3.8,289,"['restaurant', 'point_of_interest', 'food', 'store', 'establishment']",336台灣桃園市復興區中正路138-1號號,121.351779,24.818278,OPERATIONAL
C3_376430000A_000073,桃園觀光夜市,桃園市,桃園區,桃園市330桃園區中正路與北埔路口,ChIJ4crHk6ofaDQRE3cC4KSFkuo,桃園觀光夜市,4.0,19660,"['tourist_attraction', 'point_of_interest', 'establishment']",330台灣桃園市桃園區中正路與號北埔路交叉口,121.3060018,25.0026972,OPERATIONAL
C3_376430000A_000088,瑞士鄉村農莊,桃園市,復興區,桃園市336復興區復興路三段1028之2號,ChIJQzU74rs9aDQR0Cdv74GUPd4,瑞士鄉村/TINA廚房-復興店,4.5,3598,"['restaurant', 'point_of_interest', 'food', 'store', 'establishment']",336台灣桃園市復興區復興路三段1028之1號,121.3511778,24.8229947,OPERATIONAL
C3_376430000A_000112,八方園客家餐館,桃園市,楊梅區,桃園市326楊梅區校前路580號,ChIJ27u5SkA7aDQRNZ-Rs8hmPuY,八方園百年三合院景觀客家餐廳,4.8,10230,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",326台灣桃園市楊梅區校前路580號,121.1467328,24.894416,OPERATIONAL
C3_376430000A_000113,首烏客家海鮮餐廳,桃園市,楊梅區,桃園市326楊梅區新成路61號,ChIJK8FVtsokaDQRnKDHlI1qaAs,首烏客家海鮮餐廳,4.2,1762,"['restaurant', 'food', 'point_of_interest', 'establishment']",326台灣桃園市楊梅區新成路61號,121.1469346,24.9115827,OPERATIONAL
C3_376430000A_000138,稻鄉村客家莊,桃園市,龜山區,桃園市333龜山區大崗里忠義路二段118巷69號,ChIJbX8Wu6ygQjQRF9QJGX_TQbc,稻鄉村客家莊,4.0,1252,"['restaurant', 'point_of_interest', 'food', 'establishment']",333台灣桃園市龜山區忠義路二段118巷69號,121.3570094,25.0424338,OPERATIONAL
C3_376430000A_000198,張家土雞城,桃園市,蘆竹區,桃園市338蘆竹區蘆興村蘆興街451號,ChIJiQqMgO8faDQR05Ye6ku0vsE,張家土雞城,4.0,2681,"['restaurant', 'food', 'point_of_interest', 'establishment']",338台灣桃園市蘆竹區蘆興街451號,121.2764779,25.0405628,OPERATIONAL
C3_376430000A_000219,三角店客家菜包,桃園市,中壢區,桃園市320中壢區中正路272號,ChIJYwoRBUsiaDQRmaW_78LntJ4,三角店客家菜包,3.8,1071,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區中正路272號,121.2190691,24.9551273,OPERATIONAL
C3_376430000A_000220,劉媽媽菜包店,桃園市,中壢區,桃園市320中壢區中正路268號,ChIJoeupBUsiaDQRqNJ0pxx7UAg,劉媽媽菜包店,3.8,3531,"['bakery', 'store', 'restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區中正路268號,121.2190801,24.9551126,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJM8xOcBUiaDQR0Yg-Bnzg3io,中原夜市,4.2,26971,"['tourist_attraction', 'point_of_interest', 'establishment']",320台灣桃園市中壢區實踐路日新路,121.240614,24.9556104,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJ-VZEEwAjaDQR3vCJ0N4w_ro,桃園中原商圈,3.7,3,"['point_of_interest', 'establishment']",320台灣桃園市中壢區日新路,121.2393784,24.9546907,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJE4BpPEoiaDQRtgb3dT8nkdo,中平商圈徒步區,3.9,1677,"['tourist_attraction', 'point_of_interest', 'establishment']",320台灣桃園市中壢區中平路66號,121.2258517,24.9542255,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJTVRKncojaDQR3W-T_3sKgx4,中壢區觀光夜市,4.2,44390,"['tourist_attraction', 'point_of_interest', 'establishment']",320台灣桃園市中壢區新明路,121.2151627,24.9599913,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJ9wSWExUiaDQRYtlgtOjDJBo,開運屋地瓜球QQ蛋,3.7,1458,"['store', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區日新路99號,121.2403771,24.9555276,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJt7aNcxUiaDQRnSgWOWe88Cg,包好甲蔥燒包,4.3,778,"['store', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區實踐路86號,121.2409066,24.955432,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJEfTL9_IjaDQRfLWz4t7-40Q,低欸賣甜點的,4.8,138,"['store', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區大仁五街59號,121.239855,24.9567922,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJSUNBehUiaDQRwVrkGD9Y6yg,元氣眼鏡前的中原夜市“原創“手工烤布蕾&其他跟我沒關係Please,4.8,389,"['store', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區實踐路114號,121.2403986,24.9560713,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJWQJHbxUiaDQRK90NHLTsO40,國王起司馬鈴薯,4.2,238,"['store', 'food', 'point_of_interest', 'establishment']",32016台灣桃園市中壢區實踐路109號,121.2408299,24.9553631,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJj7w8kBcjaDQR7tRAr4seS9g,奶奶的熊/泰式手沖茶,4.8,221,"['point_of_interest', 'establishment']",320台灣桃園市中壢區實踐路86號,121.2407661,24.9555879,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJm2Rea28jaDQRawIH7viOyRI,中北黃昏市場,4.0,1828,"['point_of_interest', 'establishment']",320台灣桃園市中壢區中北路二段468號,121.2343531,24.95521,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJjwtJbTMjaDQRpJdTOkEPNX4,吃香喝辣福建炒麵Hokkien Noodles-中原創始店,4.3,258,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區實踐路58號,121.2416632,24.9548229,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJn5BObRUiaDQRyvAP-wfTQLo,中原夜市 頑餅（巨無霸起司鹹酥雞車輪餅）,3.9,288,"['store', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區實踐路68號,121.2412062,24.9551532,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJx_WHvEMjaDQRjGv15kMz0xY,中原第一家麻辣豆腐鴨血煲,3.7,457,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區日新路46號,121.2391605,24.9544142,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJZe8RFRUiaDQR6D_Inz3pbgM,集英會牛肉麵館(中原店)中壢美食 中壢牛肉麵 中壢小吃 中原夜市美食 中原夜市小吃 中原夜市牛肉麵,4.6,2530,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區三和一街27號,121.241304,24.9546072,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJyUKECS8jaDQRhewA_BIkZ4I,韓雞飢韓式炸雞專門店-中原夜市總店,3.4,259,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區實踐路130號,121.2400499,24.9562685,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJI8Q0e_MjaDQRPG68DGiyXcI,中原校口文創美食商圈,,0,"['school', 'point_of_interest', 'establishment']",320台灣桃園市中壢區中北路165巷,121.2396191,24.9568877,OPERATIONAL
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJJfo8IhUiaDQRnLKdY7bN3GM,長髮阿伯蔥油餅,4.7,1247,"['store', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區實踐路35號,121.2420806,24.9542021,CLOSED_TEMPORARILY
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJMdOMKk8jaDQR4D4W8Yu9-zo,抖抖叫 酸奶厚切炒冰 搬家去中壢夜市了,3.8,163,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區實踐路70巷7號,121.2413605,24.9554139,CLOSED_TEMPORARILY
C3_376430000A_000221,中原夜市商圈,桃園市,中壢區,桃園市320中壢區中原大學周邊(實踐路與日新路),ChIJOQw6N0IjaDQR5exJv0_j2-U,F&S吃貨座,4.4,97,"['restaurant', 'food', 'point_of_interest', 'establishment']",320台灣桃園市中壢區力行北街23號,121.2401469,24.953744,CLOSED_TEMPORARILY
C3_376430000A_000222,中壢觀光夜市,桃園市,中壢區,桃園市320中壢區新民國小(桃園市中壢區中央西路2段97號)旁,ChIJTVRKncojaDQR3W-T_3sKgx4,中壢區觀光夜市,4.2,44390,"['tourist_attraction', 'point_of_interest', 'establishment']",320台灣桃園市中壢區新明路,121.2151627,24.9599913,OPERATIONAL
C3_376430000A_000223,禪園人文花園餐廳,桃園市,中壢區,桃園市320中壢區廣安街32號,ChIJjQ0EDTYiaDQRQSn6Q_tiPu0,禪園人文花園餐廳,4.1,1281,"['restaurant', 'point_of_interest', 'food', 'establishment']",320台灣桃園市中壢區廣安街32號2樓,121.2229989,24.9584619,OPERATIONAL
C3_376430000A_000234,雲南館,桃園市,平鎮區,桃園市324平鎮區平東路39號,ChIJyfzFx5oiaDQRhJ7g--DycLc,雲南館,4.2,1165,"['restaurant', 'point_of_interest', 'food', 'establishment']",324台灣桃園市平鎮區平東路39號,121.2527494,24.91789,OPERATIONAL
C3_376430000A_000237,老三牛家莊,桃園市,中壢區,桃園市320中壢區中平路163號,ChIJ2xjX7zUiaDQRrbaA-SwVK2M,老三牛家莊（70年老店）,4.0,806,"['restaurant', 'point_of_interest', 'store', 'food', 'establishment']",320台灣桃園市中壢區中平路163號,121.2220588,24.9558607,OPERATIONAL
C3_376430000A_000316,信宏鵝肉,桃園市,新屋區,桃園市327新屋區中山路404號,ChIJX_IwlKIlaDQRqAolMVgdZF0,信宏鵝肉老店,3.6,1496,"['restaurant', 'point_of_interest', 'food', 'establishment']",327台灣桃園市新屋區中山路404號,121.103477,24.9728795,OPERATIONAL
C3_376430000A_000327,郭鵝肉海產店,桃園市,新屋區,桃園市327新屋區永安村中山西路三段960號,ChIJB-ItAPouaDQRaMemhg0exQY,郭鵝肉海產店,4.0,2943,"['restaurant', 'point_of_interest', 'food', 'establishment']",327台灣桃園市新屋區中山西路三段960號,121.0223375,24.9878608,OPERATIONAL
C3_376430000A_000365,山水緣餐廳,桃園市,龍潭區,桃園市325龍潭區三水里大北坑街1998巷47號,ChIJhZwybXw7aDQRK1z5YTRO0PE,山水緣庭園景觀餐廳,4.2,1966,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區大北坑街1998巷47號,121.165163,24.871113,OPERATIONAL
C3_376430000A_000378,全家福客家菜館三和館,桃園市,龍潭區,桃園市325龍潭區三和里龍新路1016巷19號,ChIJ9ajlRHc8aDQRDFrkT-yUjcs,全家福客家菜館三和館,4.4,1665,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區龍新路三和段1016巷19號,121.1756203,24.8503391,OPERATIONAL
C3_376430000A_000390,老頭擺客家菜,桃園市,龍潭區,桃園市325龍潭區中正路三坑段546號,ChIJO4BG6pY9aDQRw_XCKE5zGWc,老頭擺客家菜,4.0,1769,"['restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區中正路三坑段546號,121.2458092,24.836127,OPERATIONAL
C3_376430000A_000391,大江屋復古餐廳,桃園市,龍潭區,桃園市325龍潭區三水里6鄰大北坑街1998巷65號,ChIJ60PKqJo7aDQR8LDAx9OHgPA,大江屋客家美食館,4.2,2443,"['restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區大北坑街1998巷65號,121.1651858,24.8707253,OPERATIONAL
C3_376430000A_000393,石園活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里文化路57-2號,ChIJHZmqfJg9aDQRL6ahd9YxoTs,石園活魚餐廳,3.8,3960,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區文化路57-2號,121.2406103,24.8383965,OPERATIONAL
C3_376430000A_000393,石園活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里文化路57-2號,ChIJHZmqfJg9aDQR6ezeg3qirz0,磊園(石園)活魚餐廳,3.8,1360,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區中正路三坑段711號,121.2446331,24.8321613,CLOSED_TEMPORARILY
C3_376430000A_000396,綠野鄉村湘菜館,桃園市,龍潭區,桃園市325龍潭區中正路佳安段380號,ChIJGSDeHQo9aDQRCi_fBq6RKXY,綠野鄉村,3.8,721,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區中正路佳安段380號,121.2439949,24.8486953,OPERATIONAL
C3_376430000A_000399,王朝湘菜活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里文化路169-1號,ChIJLyDTU589aDQRdi8SbBYZSoo,王朝活魚餐廳（王師父有限公司）,4.0,2302,"['restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區文化路最晚點菜時間19：30，敬請配合169-1號,121.2403699,24.8419786,OPERATIONAL
C3_376430000A_000401,新龍泉花園餐廳,桃園市,龍潭區,桃園市325龍潭區中正路三坑段768巷32號,ChIJvVT5lJY9aDQRFXKLbJaBsTc,新龍泉餐廳(新龍泉會館),3.8,1152,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區中正路三坑段768巷32號,121.242721,24.8314381,OPERATIONAL
C3_376430000A_000402,蔣府宴,桃園市,龍潭區,桃園市325龍潭區高原路891號,ChIJ_zOYMDk8aDQRAEJNSSIn2aw,蔣 府 宴｜Chiang Fu Yan,4.8,5925,"['restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區高原路891號,121.1864729,24.8318933,OPERATIONAL
C3_376430000A_000404,佳園活魚餐廳,桃園市,龍潭區,桃園市325龍潭區中正路三坑段776號,ChIJBdw1_Js9aDQRBMC31nlg8jE,佳園活魚餐廳,4.1,1995,"['restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區中正路三坑段776號,121.2432807,24.8311744,OPERATIONAL
C3_376430000A_000406,小橋流水活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里文化路1095號,ChIJEYtNx3U9aDQRYWXU4SSeFik,小橋流水餐廳-石門活魚,4.0,4532,"['restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區文化路1095號,121.2507116,24.8584334,OPERATIONAL
C3_376430000A_000408,北合活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段690巷2號,ChIJ1fB0PZM9aDQRQm5JkdWqkJo,Shimen 北合餐廳 鱘龍魚 客家菜,3.9,230,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區龍源路大平段690巷2號,121.2470289,24.825126,OPERATIONAL
C3_376430000A_000408,北合活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段690巷2號,ChIJBdw1_Js9aDQR8Q78hLXbFrw,祥和園餐館 石門活魚,4.2,2375,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區中正路三坑段779號,121.2435664,24.8308904,OPERATIONAL
C3_376430000A_000408,北合活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段690巷2號,ChIJbyfNXJ89aDQROrbJXMoitdc,南園活魚老店餐廳(無固定公休）,4.7,2003,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區佳安西路5之5號,121.2389016,24.8353801,OPERATIONAL
C3_376430000A_000408,北合活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段690巷2號,ChIJr44744U9aDQRau_6W7fCAqU,燴鱻活魚（客家川菜）,4.6,280,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區龍吟街8巷12號,121.2272752,24.8505956,OPERATIONAL
C3_376430000A_000408,北合活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段690巷2號,ChIJGSDeHQo9aDQReTLG3PTouU4,玉蘭活魚餐廳,4.0,3362,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區文化路1號,121.240073,24.8374099,OPERATIONAL
C3_376430000A_000408,北合活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段690巷2號,ChIJLyDTU589aDQRdi8SbBYZSoo,王朝活魚餐廳（王師父有限公司）,4.0,2302,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區文化路最晚點菜時間19：30，敬請配合169-1號,121.2403699,24.8419786,OPERATIONAL
C3_376430000A_000408,北合活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段690巷2號,ChIJEYtNx3U9aDQRYWXU4SSeFik,小橋流水餐廳-石門活魚,4.0,4532,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區文化路1095號,121.2507116,24.8584334,OPERATIONAL
C3_376430000A_000408,北合活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段690巷2號,ChIJAwSvsJg9aDQRcU5X2DKl7Tc,全家鱘龍活魚餐廳,4.0,1556,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區文化路138之1號,121.2406916,24.8408219,OPERATIONAL
C3_376430000A_000408,北合活魚餐廳,桃園市,龍潭區,桃園市325龍潭區龍源路大平段690巷2號,ChIJ6fwljpg9aDQR-r5gLxBtWtQ,賓帥活魚餐廳,4.1,537,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區中正路三林段616號,121.236677,24.8439429,OPERATIONAL
C3_376430000A_000412,金園活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里十一份路208-1號,ChIJN00fEJg9aDQRxXlx3DOjxvY,金園活魚餐廳,3.8,867,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區十一份路208-1號,121.2406586,24.8426001,OPERATIONAL
C3_376430000A_000413,祥和園活魚餐廳,桃園市,龍潭區,桃園市325龍潭區中正路三坑段779號,ChIJBdw1_Js9aDQR8Q78hLXbFrw,祥和園餐館 石門活魚,4.2,2375,"['restaurant', 'food', 'point_of_interest', 'establishment']",325台灣桃園市龍潭區中正路三坑段779號,121.2435664,24.8308904,OPERATIONAL
C3_376430000A_000415,全家活魚餐廳,桃園市,龍潭區,桃園市325龍潭區佳安里文化路138之1號,ChIJAwSvsJg9aDQRcU5X2DKl7Tc,全家鱘龍活魚餐廳,4.0,1556,"['restaurant', 'point_of_interest', 'food', 'establishment']",325台灣桃園市龍潭區文化路138之1號,121.2406916,24.8408219,OPERATIONAL
C3_376430000A_000425,大溪山水庭園餐廳,桃園市,大溪區,桃園市335大溪區仁二街8號,ChIJe219kIYXaDQRJfw1ERCEgeM,大溪山水庭園餐廳,3.9,3251,"['restaurant', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區仁二街8號,121.2776894,24.8948535,OPERATIONAL
C3_376430000A_000432,豆麥私房菜(阿義農莊),桃園市,大溪區,桃園市335大溪區復興路2段650號,ChIJOS0Rvh4XaDQRhGrUVitGLX0,阿義農莊,4.4,135,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區復興路二段650號,121.3267083,24.8310857,OPERATIONAL
C3_376430000A_000435,里長嬤碗粿,桃園市,大溪區,桃園市335大溪區和平路79號,ChIJb_YHQCIYaDQRkwvBbF_ATtE,里長嬤碗粿,2.9,418,"['food', 'point_of_interest', 'store', 'establishment']",335台灣桃園市大溪區和平路79號,121.2869612,24.8853797,OPERATIONAL
C3_376430000A_000439,達摩小吃店,桃園市,大溪區,桃園市335大溪區中正路34號,ChIJ213E6iEYaDQRF6cioHQiPCM,達摩麵店,3.9,1241,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區中正路34號,121.2869177,24.8829132,OPERATIONAL
C3_376430000A_000444,賴媽媽豆花,桃園市,大溪區,桃園市335大溪區登龍路22號,ChIJKyFr8yEYaDQRBl0Q5V97N2Y,賴媽媽傳統豆花 體育館本店,4.1,2111,"['store', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區登龍路22號多目標體育館1樓,121.2872067,24.8835447,OPERATIONAL
C3_376430000A_000444,賴媽媽豆花,桃園市,大溪區,桃園市335大溪區登龍路22號,ChIJ41uO6hIYaDQR8dtlUzyilAQ,大溪賴祖傳豆花-大溪美食-甜點-小吃,4.3,6549,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區仁和路一段61號,121.2778326,24.898269,OPERATIONAL
C3_376430000A_000444,賴媽媽豆花,桃園市,大溪區,桃園市335大溪區登龍路22號,ChIJYxQDCfOnaTQRwFnUc86oVmo,賴媽媽豆花 中正店,4.1,1572,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區中正路38號,121.2867892,24.8830276,OPERATIONAL
C3_376430000A_000444,賴媽媽豆花,桃園市,大溪區,桃園市335大溪區登龍路22號,ChIJ0TmplWkZaDQRCvkC4moJZt4,賴媽媽豆花 和平老街店,4.4,1017,"['point_of_interest', 'establishment']",335台灣桃園市大溪區和平路44號,121.2878975,24.8850173,OPERATIONAL
C3_376430000A_000447,快樂天堂自家烘焙咖啡館,桃園市,大溪區,桃園市335大溪區中正路41號,ChIJobJ93SEYaDQRgyrRcZS_bRg,HAPPY PARADISE COFFEE ROASTERS 快樂天堂自家烘焙咖啡,4.4,129,"['cafe', 'store', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區中正路41號,121.2860941,24.8829799,OPERATIONAL
C3_376430000A_000448,解放咖啡館,桃園市,大溪區,桃園市335大溪區中山路19號,ChIJA7e_5SAYaDQRgcevHP_jJJY,解放咖啡企業社,4.4,405,"['cafe', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區中山路19號,121.2868066,24.8816608,OPERATIONAL
C3_376430000A_000450,焦點咖啡,桃園市,大溪區,桃園市335大溪區普濟路76-3號,ChIJC8gfKyAYaDQRYEDVPPAy1Go,焦點咖啡,4.5,170,"['cafe', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區普濟路76-3號,121.2857389,24.8816458,OPERATIONAL
C3_376430000A_000458,萬友餐廳,桃園市,大溪區,桃園市335大溪區東和路11號,ChIJt7Ch9iMYaDQRWOlWY5V4Rn4,萬友餐廳,4.2,171,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區東和路11號,121.2908086,24.8840025,OPERATIONAL
C3_376430000A_000459,東湖活魚餐廳,桃園市,大溪區,桃園市335大溪區環湖路二段600巷8號,ChIJLQaiAfcWaDQR9ZxSZX0ySSo,東湖餐廳,4.2,528,"['restaurant', 'point_of_interest', 'food', 'establishment']",335台灣大溪區 復興里15鄰環湖路二段600巷8號,121.30978,24.8165684,OPERATIONAL
C3_376430000A_000460,海宴餐廳,桃園市,大溪區,桃園市335大溪區埔頂路1段320號,ChIJ6UZsrhIYaDQRkg2j-OiOcW4,海宴餐廳,4.2,910,"['restaurant', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區埔頂路一段320號,121.2746734,24.9025268,OPERATIONAL
C3_376430000A_000461,溪友緣風味料理店,桃園市,大溪區,桃園市335大溪區仁愛路9號,ChIJb7rCACIYaDQR3yvcEznYI3A,溪友緣風味料理餐廳,4.4,1527,"['restaurant', 'food', 'point_of_interest', 'establishment']",335台灣桃園市大溪區仁愛路9號,121.2856077,24.8846453,OPERATIONAL
C3_376430000A_000463,金字塔三角湯圓,桃園市,大溪區,桃園市335大溪區中央路181號,ChIJ81F7MiIYaDQR1L4BeBRaLEo,金字塔三角湯圓,2.4,1640,"['restaurant', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區中央路181號,121.2881769,24.8845248,OPERATIONAL
C3_376430000A_000464,福臨活魚餐廳,桃園市,大溪區,桃園市335大溪區康莊路五段174號,ChIJ2R3jAos9aDQR6pHQVIa1mRY,福臨活魚餐廳,4.3,1144,"['restaurant', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區康莊路五段174號,121.2596704,24.8231821,OPERATIONAL
C3_376430000A_000466,水源地餐廳,桃園市,大溪區,桃園市335大溪區康莊路五段709號,ChIJcdeoGYs9aDQRbeBqQDdwbrs,水源地餐廳,4.3,536,"['restaurant', 'point_of_interest', 'food', 'establishment']",335台灣桃園市大溪區康莊路五段709號,121.2588786,24.8227443,OPERATIONAL
C3_376430000A_000542,阿金嫂傳統小吃,桃園市,八德區,桃園市334八德區永福西街68之6號,ChIJnWZ6nTIfaDQRA6_Q0EGuHJc,阿金嫂傳統小吃,4.0,250,"['point_of_interest', 'store', 'food', 'establishment']",334台灣桃園市八德區永福西街68之6號,121.2969174,24.9633587,OPERATIONAL
