ev_name,county,address,geo_loc,pic_url,accu_url,s_time,e_time
[麥田畫室] 自由創作畫畫課,台北市,台北市文山區興隆路一段234號二樓,POINT(24.9992834 121.5438782),https://static.accupass.com/eventbanner/2502150807553801199400_P520x260.jpg,https://www.accupass.com/event/2504140625207313736040?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-16 14:00:00,2025-07-16 14:00:00
串串手作|5月細緻鍊戒手作課程(初階手作課程),台北市,台北市松山區三民路95巷26號1樓,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2504100949473462974860_P520x260.jpg,https://www.accupass.com/event/2504100947391440083126?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-02 19:00:00,2025-05-28 20:00:00
台北的傳奇：文山包種茶；從日治時代飄香而來,台北市,台北市中山區中山北路二段72巷7號,POINT(25.0571969 121.5223678),https://static.accupass.com/eventbanner/2504150316091810126819_P520x260.jpg,https://www.accupass.com/event/2504150313481913538403?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-12-21 14:30:00,2025-12-21 17:30:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151659351658372830?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-09-09 18:00:00,2025-09-09 22:00:00
串串手作|5月靜心水晶掛飾系列-纏繞款(高階手作課程),台北市,台北市松山區三民路95巷26號1樓,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2504110547252516412310_P520x260.jpg,https://www.accupass.com/event/2504110536061050452675?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-02 19:00:00,2025-05-24 17:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151708211711400417?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-10-23 18:00:00,2025-10-23 22:00:00
春夏限定【金工體驗課】光影戒指 │ 新北永和門市,新北市,新北市永和區永和路一段106號,POINT(25.0071762 121.5134009),https://static.accupass.com/eventbanner/2404220928336303264090_P520x260.jpg,https://www.accupass.com/event/2504170708451604807470?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-18 18:00:00,2025-06-20 21:00:00
春夏限定【金工體驗課】二迴旋麻花戒指 │ 新北永和門市,新北市,新北市永和區永和路一段106號,POINT(25.0071762 121.5134009),https://static.accupass.com/eventbanner/2404171040061285822773_P520x260.jpg,https://www.accupass.com/event/2504170709311298005237?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-19 21:00:00,2025-06-20 18:00:00
【台北場 - Darren教練】夏夜WALX 【全身性健走 Total Body Walking】,台北市,台北市中山區遼寧街130號104號,POINT(25.0534255 121.5419871),https://static.accupass.com/eventbanner/2412310959361448386136_P520x260.jpg,https://www.accupass.com/event/2503250358041680187125?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-06 09:30:00,2025-05-22 20:30:00
【5/10】大人ㄉ兒童節─經典ㄉ桌遊夜,台中市,台中市南屯區文心南六路288號,POINT(24.1309241 120.6470147),https://static.accupass.com/eventbanner/2503310414392814029760_P520x260.jpg,https://www.accupass.com/event/2503310138039654368220?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-10 19:00:00,2025-05-10 22:00:00
春夏限定【金工體驗課】羅馬戒指 │ 台北微風南山,台北市,台北市信義區松智路17號3樓,POINT(25.0343073 121.5659555),https://static.accupass.com/eventbanner/2504240800487463451430_P520x260.jpg,https://www.accupass.com/event/2504231126303506970730?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-25 18:00:00,2025-06-20 21:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151655543870404860?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-08-19 18:00:00,2025-08-19 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151704162082630599?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-10-02 18:00:00,2025-10-02 22:00:00
[台中南區&北屯區] 天然手作 | 除穢香包課程,台中市,台中市北屯區文昌東十一街14巷1號,POINT(24.1659745 120.6928119),https://static.accupass.com/eventbanner/2504250430425392382490_P520x260.jpg,https://www.accupass.com/event/2504171030057332683160?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-17 14:00:00,2025-05-28 16:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151646221497345874?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-31 18:00:00,2025-07-31 22:00:00
【新手體驗】06月TRPG跑團夜 - 雙北聯合計畫,台北市,台北市(每場地點不同) 新生南路一段160巷18-1號,POINT(25.0345369 121.5307933),https://static.accupass.com/eventbanner/2504221134576964616780_P520x260.jpg,https://www.accupass.com/event/2503261412521762634067?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-01 19:30:00,2025-06-30 22:00:00
台北聯誼活動＿美食饗宴｜2025/06/21 (六)【幸福食堂 上菜囉！】-手作課｜戀愛大學,台北市,台北市戀愛大學,POINT(25.0441094 121.5160121),https://static.accupass.com/eventbanner/2501070304001891278900_P520x260.jpg,https://www.accupass.com/event/2501080830354053897550?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-21 10:30:00,2025-06-21 14:30:00
喜劇開港脫口秀OPEN MIC (五月場),高雄市,高雄市鹽埕區五福四路117號,POINT(22.62282 120.284866),https://static.accupass.com/eventbanner/2504291055536881047760_P520x260.jpg,https://www.accupass.com/event/2504240251287043225720?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-02 20:00:00,2025-05-30 22:00:00
南區熱門音樂祭：逃出夢幻島,高雄市,高雄市三民區民族一路70號,POINT(22.6422844 120.3145888),https://static.accupass.com/eventbanner/2504220303051940858750_P520x260.jpg,https://www.accupass.com/event/2504170808211492992118?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-25 16:00:00,2025-05-25 23:00:00
五月限定-台北午後輕約會,台北市,台北市館前路26號,POINT(25.0448188 121.5146522),https://static.accupass.com/eventbanner/2504290619411775079226_P520x260.jpg,https://www.accupass.com/event/2504290626475188299040?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-01 13:00:00,2025-05-31 19:00:00
【5月實體課程】瑜伽初學者友善！輕流暢瑜伽 ｜週二晚間班,台北市,台北市中山區南京東路二段115巷3弄2-3號3樓,POINT(25.0532296 121.5335851),https://static.accupass.com/eventbanner/2304060852231061698371_P520x260.jpg,https://www.accupass.com/event/2504230416383115294750?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-29 19:00:00,2025-05-27 20:15:00
【觀音場】桃仔園電影趴，來咱社區看電影：《夢想全壘打》,桃園市,桃園市觀音區大觀路一段561號,POINT(25.0487585 121.144814),https://static.accupass.com/eventbanner/2503251113421745715871_P520x260.jpg,https://www.accupass.com/event/2503210707001664869505?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-27 09:00:00,2025-05-27 10:30:00
"【以愛之名】05/06 我的意外爸爸 LikeFather, LikeSon",桃園市,桃園市中壢區龍清街116巷31號,POINT(24.9355173 121.2377961),https://static.accupass.com/eventbanner/2504220731491969132092_P520x260.jpg,https://www.accupass.com/event/2504220729561795442285?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-06 18:00:00,2025-05-06 20:00:00
Protection,台北市,台北市台北市大同區民族西路141號,POINT(25.0687264 121.5164221),https://static.accupass.com/eventbanner/2504190924441511313118_P520x260.jpg,https://www.accupass.com/event/2504190931211754996810?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-10 12:00:00,2025-05-31 18:30:00
(4/1-6/30)台北/中山－冬日暖心-毛線燈手作體驗課/場次預約,台北市,台北市大同區赤峰街49巷15號1樓,POINT(25.0557746 121.520151),https://static.accupass.com/eventbanner/2412010900171952528448_P520x260.jpg,https://www.accupass.com/event/2504020952371289426425?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-02 12:30:00,2025-06-30 20:00:00
台南金工|麻花捲銀戒指|純銀戒指|單戒|對戒|手作課程|台南手作|結婚禮物|生日禮物,台南市,台南市安南區安中路四段290巷325弄65號,POINT(23.0537225 120.1714522),https://static.accupass.com/eventbanner/2403231307555151430690_P520x260.jpg,https://www.accupass.com/event/2403231304492436095590?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2024-03-24 00:00:00,2039-12-31 00:00:00
祥草茶流 · 台北夜間茶聚（12月）火燒的浪漫：鳳凰單叢、日本焙茶、凍頂烏龍...一起分享冬日品茶趣,台北市,台北市松山區富錦街114號,POINT(25.0596531 121.5528458),https://static.accupass.com/eventbanner/2502020652045506483890_P520x260.jpg,https://www.accupass.com/event/2502020651481551511945?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-12-17 19:30:00,2025-12-17 21:30:00
梭織體驗｜5-6 月｜台北｜手作梭織掛畫 基礎織布體驗 居家裝飾 Art Weaving,台北市,台北市松山區三民路95巷26號,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2504240600357601310230_P520x260.jpg,https://www.accupass.com/event/2504240535011014829795?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-24 14:00:00,2025-06-30 22:00:00
【旅遊講座】奔向世界最後一塊淨土─南極,台北市,台北市士林區中山北路五段522號4樓,POINT(25.0934049 121.5284251),https://static.accupass.com/eventbanner/2504230356221469917296_P520x260.jpg,https://www.accupass.com/event/2504230359219321288800?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-29 14:00:00,2025-05-29 16:00:00
榮枯盛衰-堉泉個展 Wax and Wane - Yu Chuan Solo Exhibition,台北市,台北市中正區仁愛路一段45號2樓,POINT(25.0386916 121.5240821),https://static.accupass.com/eventbanner/2504251155261012609408_P520x260.jpg,https://www.accupass.com/event/2504251158389836249730?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-10 13:00:00,2025-07-04 20:00:00
赫赫有名的四大烏龍茶：實現你的烏龍茶自由！！！,台北市,台北市中山區中山北路二段72巷7號,POINT(25.0571969 121.5223678),https://static.accupass.com/eventbanner/2504150245492951889420_P520x260.jpg,https://www.accupass.com/event/2504150244571018792798?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-11-16 14:30:00,2025-11-16 17:30:00
串串手作|5月靜心水晶掛飾系列-參縷款(中階手作課程),台北市,台北市松山區三民路95巷26號1樓,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2504110611162213386400_P520x260.jpg,https://www.accupass.com/event/2504110610481289762226?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-02 19:00:00,2025-05-24 16:00:00
【調酒體驗】環遊世界喝調酒 07 | 30杯全球精選 DIY | 雙人體驗方案,台北市,台北市文山區萬芳路60-18號,POINT(24.998572 121.568614),https://static.accupass.com/eventbanner/2412281327431258653609_P520x260.jpg,https://www.accupass.com/event/2412281326231112583571?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-27 14:30:00,2025-07-27 17:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151636168012454480?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-24 18:00:00,2025-06-24 22:00:00
花語芬芳 - 乾燥花柱蠟燭與香氛蠟片手作課(六月場),台北市,台北市松山區三民路95巷26號1樓,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2503270628211263223316_P520x260.jpg,https://www.accupass.com/event/2503270628071927530992?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-28 19:00:00,2025-06-28 22:00:00
田定豐：頌缽師徒計畫｜培訓課程,台北市,台北市內湖區成功路四段192號8樓之 3,POINT(25.0840807 121.5943755),https://static.accupass.com/eventbanner/2504220735452141338294_P520x260.jpg,https://www.accupass.com/event/2504220734135736253260?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-31 10:00:00,2025-06-01 19:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151701284935096100?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-09-18 18:00:00,2025-09-18 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151716315072779500?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-12-02 18:00:00,2025-12-02 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151703061095861751?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-09-25 18:00:00,2025-09-25 22:00:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市DeRoot休閒空間,POINT(25.0406944 121.5325964),https://static.accupass.com/eventbanner/2501241918231953298683_P520x260.jpg,https://www.accupass.com/event/2502151719071262071778?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-12-11 18:00:00,2025-12-11 22:00:00
4/17開放報名，名額有限★114在職產業人才投資方案-AIGC視覺生成圖像攝影創作班(現場授課),桃園市,桃園市桃園區復興路180號4樓,POINT(24.9902476 121.3118846),https://static.accupass.com/eventbanner/2501090729223166340160_P520x260.jpg,https://www.accupass.com/event/2501080215321178012675?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-17 09:30:00,2025-07-19 17:30:00
2025屋頂黑膠案內所|我的華語/台語 hi-fi 黑膠收藏,高雄市,高雄市苓雅區三多四路21號,POINT(22.612772 120.3043143),https://static.accupass.com/eventbanner/2504210453329818020230_P520x260.jpg,https://www.accupass.com/event/2504210452518356816850?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-17 19:30:00,2025-05-17 20:30:00
【母親節藝廚法式套餐】媽媽值得被寵愛！把美術館搬上餐桌,台北市,台北市中正區仁愛路一段2號,POINT(25.038556 121.5217978),https://static.accupass.com/eventbanner/2504231120285618156960_P520x260.jpg,https://www.accupass.com/event/2504231101042091222535?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-23 00:00:00,2025-05-11 20:00:00
【台北八月場次】下班隨手作 ‖ 手作課程-芳療精油滾珠瓶,台北市,台北市萬華區漢口街二段121號1樓,POINT(25.0464554 121.5041129),https://static.accupass.com/eventbanner/2504281346161952080676_P520x260.jpg,https://www.accupass.com/event/2504101138446132899400?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-08-02 13:00:00,2025-08-02 14:00:00
約會ㄖx走心換桌聯誼【台中場】,台中市,台中市西區美村路一段117巷21號,POINT(24.152246 120.662589),https://static.accupass.com/eventbanner/2504220804211771545955_P520x260.jpg,https://www.accupass.com/event/2504220802551430734788?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-25 15:00:00,2025-05-25 17:00:00
【GDAP #19 「存在」 to exist】許皓鈞 Eagan Hsu 攝影創作展,台北市,台北市大同區迪化街一段256號,POINT(25.0603326 121.5092728),https://static.accupass.com/eventbanner/2504011117533441184910_P520x260.jpg,https://www.accupass.com/event/2504011119322796518420?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-10 12:00:00,2025-06-08 17:30:00
一口茶，一口台灣：碧螺春的歷史、文化與生活美學,台北市,台北市中山區中山北路二段72巷7號,POINT(25.0571969 121.5223678),https://static.accupass.com/eventbanner/2503020713451228383244_P520x260.jpg,https://www.accupass.com/event/2503020703011691574403?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-09-21 14:30:00,2025-09-21 17:30:00
SMaRT自我肌筋膜放鬆技巧(台中上午場),台中市,台中市西屯區大道三段658號,POINT(24.1704698 120.6380589),https://static.accupass.com/eventbanner/2306280844462615205100_P520x260.jpg,https://www.accupass.com/event/2411290835484068011670?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-18 09:00:00,2025-05-18 12:00:00
【台中無限心Life五月場次】下班隨手作 ‖ 手作課程-乾燥花圈香氛手工皂,台中市,台中市北區華富街65號2樓,POINT(24.160796 120.6664566),https://static.accupass.com/eventbanner/2502121223027381858220_P520x260.jpg,https://www.accupass.com/event/2410311301098718121800?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-17 10:00:00,2025-05-17 12:00:00
【調酒體驗】櫻桃雞尾酒專題 | 櫻桃蘇打與濃郁黑森林蛋糕 | 雙人體驗方案,台北市,台北市文山區萬芳路60-18號,POINT(24.998572 121.568614),https://static.accupass.com/eventbanner/2412261001121201014050_P520x260.jpg,https://www.accupass.com/event/2412201349552068359913?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-12-14 14:30:00,2025-12-27 21:30:00
🏜⣿奇濼音樂 夏令營課程 ⣿ 小小弦樂團體驗,新北市,新北市三峽區學成路157號,POINT(24.9419667 121.374143),https://static.accupass.com/eventbanner/2504180741459422220880_P520x260.jpg,https://www.accupass.com/event/2504180739309585953400?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-14 09:00:00,2025-08-15 17:00:00
春夏限定【金工體驗課】羅馬戒指 │ 新北永和門市,新北市,新北市永和區永和路一段106號,POINT(25.0071762 121.5134009),https://static.accupass.com/eventbanner/2504240918421876747546_P520x260.jpg,https://www.accupass.com/event/2504231126201049378102?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-25 18:00:00,2025-06-20 21:00:00
【安東新先事：XR體驗室】台劇IP新篇：一支番仔火記憶重現,桃園市,桃園市桃園區安東街111號,POINT(24.9933356 121.3153849),https://static.accupass.com/eventbanner/2503210903091603277258_P520x260.jpg,https://www.accupass.com/event/2503210857531923316115?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-03-24 09:00:00,2025-12-31 00:00:00
第十四屆全國大專院校 AI 智動化設備創作獎,台中市,台中市大雅區科雅西路28號,POINT(24.2168544 120.6210936),https://static.accupass.com/eventbanner/2411250206331043782549_P520x260.jpg,https://www.accupass.com/event/2411250209403252877010?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-11 09:00:00,2025-07-11 16:30:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151703446824216140?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-09-30 18:00:00,2025-09-30 22:00:00
【平鎮場】桃仔園電影趴，來咱社區看電影：《邀阿公阿嬤拍B級殭屍片》,桃園市,桃園市平鎮區中興路平鎮段229號,POINT(24.9055654 121.1942916),https://static.accupass.com/eventbanner/2503251015378978169020_P520x260.jpg,https://www.accupass.com/event/2503200912029112292010?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-23 09:00:00,2025-05-23 11:00:00
《乳白：身體的記憶重塑》劉瑋英個展,桃園市,桃園市桃園區中埔六街196巷22號,POINT(25.0196388 121.2952888),https://static.accupass.com/eventbanner/2504180726434131089460_P520x260.jpg,https://www.accupass.com/event/2504180729116432819910?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-30 12:00:00,2025-06-01 18:00:00
【新竹場】非誠勿擾快速約會（07/05星期六下午）,新竹縣,新竹縣竹北市光明六路101號,POINT(24.8272408 121.0085132),https://static.accupass.com/eventbanner/2504170837171728807803_P520x260.jpg,https://www.accupass.com/event/2504170829391004189490?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-05 13:30:00,2025-07-05 17:00:00
【以愛之名】05/24 紅熊傳奇 Mother Land,桃園市,桃園市中壢區龍清街116巷31號,POINT(24.9355173 121.2377961),https://static.accupass.com/eventbanner/2504220750332025728419_P520x260.jpg,https://www.accupass.com/event/2504220749321399498243?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-24 14:00:00,2025-05-24 15:10:00
【台北六月場次】下班隨手作 ‖ 手作課程-芳療精油滾珠瓶,台北市,台北市萬華區漢口街二段121號1樓,POINT(25.0464554 121.5041129),https://static.accupass.com/eventbanner/2504281344021130279186_P520x260.jpg,https://www.accupass.com/event/2504281337221870899059?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-06-14 13:00:00,2025-06-14 14:30:00
台南手作|台南金工課程|莫比烏斯純銀戒|單戒|對戒|婚戒|結婚禮物|生日禮物,台南市,台南市安南區安中路四段290巷325弄65號,POINT(23.0537225 120.1714522),https://static.accupass.com/eventbanner/2402271142381916005110_P520x260.jpg,https://www.accupass.com/event/2409292336597218469300?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2024-10-01 00:00:00,2039-12-31 00:00:00
【32畫】油畫課程│午後花香,台中市,台中市北屯區雷中街47號,POINT(24.1825172 120.6691769),https://static.accupass.com/eventbanner/2008231605504574491940_P520x260.jpg,https://www.accupass.com/event/2402230744127688676820?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2024-03-02 09:00:00,2030-12-31 16:00:00
《人．造自然》｜陸府生活美學教育基金會,台中市,台中市南屯區公益路二段789號,POINT(24.1510258 120.6290183),https://static.accupass.com/eventbanner/2504071020541782976502_P520x260.jpg,https://www.accupass.com/event/2504071025301804896598?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-19 10:00:00,2025-08-31 18:00:00
微電影婚姻伴侶-《那天我們終於說開了》,高雄市,高雄市前金區七賢二路329號2樓,POINT(22.6310641 120.2900246),https://static.accupass.com/eventbanner/2504170809571665825800_P520x260.jpg,https://www.accupass.com/event/2504170836144520039590?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-04-18 14:00:00,2025-05-16 14:30:00
【酉時喝酒】茶酒祭・開瓶品味東方韻味,台北市,台北市士林區士商路169號,POINT(25.0945015 121.5172018),https://static.accupass.com/eventbanner/2504291232031906073760_P520x260.jpg,https://www.accupass.com/event/2504291157509034759860?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-24 14:00:00,2025-05-24 16:00:00
2025「妙音曼舞—敦煌樂舞文化主題展」,嘉義市,嘉義市鹿寮里學府路300號,POINT(23.4681958 120.4837892),https://static.accupass.com/eventbanner/2502270646401983085954_P520x260.jpg,https://www.accupass.com/event/2502270652521531309772?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-03-07 08:00:00,2025-06-20 16:00:00
【台中無限心Life五月場次】下班隨手作 ‖ 手作課程-多稜角水泥永生花盆,台中市,台中市北區華富街65號2樓『無限心Life』,POINT(24.160796 120.6664566),https://static.accupass.com/eventbanner/2502121140561343262225_P520x260.jpg,https://www.accupass.com/event/2502121140071554554622?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-04 13:30:00,2025-05-04 15:30:00
2025臺北市戀愛小學堂【 第3堂 嘉年華｜好人緣永生花課】單身聯誼,台北市,台北市-,POINT(25.0329694 121.5654177),https://static.accupass.com/eventbanner/2504030811237059094330_P520x260.jpg,https://www.accupass.com/event/2503281537281097415428?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-25 08:00:00,2025-05-25 17:00:00
台灣茶宇宙探索：台灣特色茶的風味與評鑑,台北市,台北市中山區中山北路二段72巷7號,POINT(25.0571969 121.5223678),https://static.accupass.com/eventbanner/2503020653488273610890_P520x260.jpg,https://www.accupass.com/event/2503020653323746059820?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-08-24 14:30:00,2025-08-24 17:30:00
【節日限定五月場次】下班隨手作 ‖ 手作課程-招財水晶樹,台北市,台北市萬華區漢口街二段121號1樓,POINT(25.0464554 121.5041129),https://static.accupass.com/eventbanner/2502040336571542057806_P520x260.jpg,https://www.accupass.com/event/2501060735198203625120?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-11 13:00:00,2025-05-11 14:30:00
串串手作|5月巴洛克復古耳環手作課程(中階手作課程),台北市,台北市松山區三民路95巷26號1樓,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2504100840505605926100_P520x260.jpg,https://www.accupass.com/event/2504100839361553307730?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-02 19:00:00,2025-05-28 20:30:00
[免費報名]主日聚會 一 愛豐滿 家溫暖,台北市,台北市文山區景興路,POINT(24.9932365 121.5444168),https://static.accupass.com/eventbanner/2504261601461006838926_P520x260.jpg,https://www.accupass.com/event/2504261600374534537690?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-04 10:00:00,2025-05-25 15:30:00
$150 桌遊派對 語言交換 🎉 Board Games & Language Exchange,台北市,台北市夏洛克桌遊專賣店 B1,POINT(25.0388171 121.5523857),https://static.accupass.com/eventbanner/2502151533132000028946_P520x260.jpg,https://www.accupass.com/event/2502151722052864174450?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-12-30 18:00:00,2025-12-30 22:00:00
🏜⣿奇濼音樂 夏令營課程 ⣿ 小小管樂手體驗,新北市,新北市三峽區學成路157號,POINT(24.9419667 121.374143),https://static.accupass.com/eventbanner/2504180736311512929063_P520x260.jpg,https://www.accupass.com/event/2504180731371686096503?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-07-14 09:00:00,2025-08-15 17:00:00
粽夏之夢 寵物專屬的粽體驗,台北市,台北市大安區仁愛路三段99號,POINT(25.0385705 121.5409476),https://static.accupass.com/eventbanner/2504230528215082878810_P520x260.jpg,https://www.accupass.com/event/2504210633111890433463?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-24 09:30:00,2025-05-24 12:00:00
花語芬芳 - 乾燥花柱蠟燭與香氛蠟片手作課(五月場),台北市,台北市松山區三民路95巷26號1樓,POINT(25.0571352 121.5622944),https://static.accupass.com/eventbanner/2503270617461206284130_P520x260.jpg,https://www.accupass.com/event/2503270617318122826030?utm_source=web&utm_medium=search_result_&utm_campaign=accu_e_,2025-05-24 19:00:00,2025-05-24 22:00:00
